clip_sim,is_fake
0.23114957,1
0.26749966,1
0.23181441,0
0.19529328,1
0.18331626,1
0.2051152,1
0.34385234,1
0.23236984,1
0.3377087,0
0.28856248,0
0.15127353,1
0.31562102,0
0.24871957,1
0.2694186,0
0.27135175,0
0.22528514,0
0.31922576,1
0.30328578,0
0.19894297,0
0.22024578,1
0.33041722,0
0.26105416,1
0.287089,1
0.328299,0
0.30816767,0
0.19602512,1
0.3503381,0
0.3053196,0
0.28392997,0
0.28562808,0
0.24359632,0
0.32301605,0
0.38124755,1
0.16517565,1
0.24511853,0
0.32438532,0
0.21624652,1
0.2625175,1
0.27687567,1
0.24898386,1
0.3194184,0
0.34102786,1
0.2368549,1
0.3291939,0
0.33643746,1
0.20112589,1
0.3231567,0
0.30846334,1
0.32325423,0
0.24178632,1
0.22428757,1
0.28439865,1
0.32591137,1
0.29785442,1
0.28406394,1
0.30632508,0
0.25729027,0
0.3317739,0
0.24303493,0
0.26873517,1
0.34949538,0
0.3098219,0
0.3057309,0
0.35729885,0
0.2816959,1
0.26744825,1
0.2357053,0
0.26535618,1
0.20986836,1
0.24156244,1
0.3068171,0
0.20636067,1
0.20352088,1
0.16398494,1
0.21453767,1
0.29424417,0
0.29742458,0
0.31175765,1
0.3140319,1
0.23937881,0
0.3055792,0
0.29601055,0
0.27629018,0
0.20810817,0
0.2984915,0
0.25246963,0
0.3565964,0
0.25592384,0
0.24787514,1
0.28566772,0
0.34157285,0
0.28380394,1
0.2237459,1
0.22966063,0
0.2419429,0
0.22072457,0
0.23655152,1
0.2232993,1
0.26742277,1
0.32549703,0
0.32814118,0
0.25339943,1
0.24751067,1
0.22368695,1
0.26849496,0
0.2878752,1
0.26002926,1
0.23401707,0
0.2935532,0
0.2371648,0
0.272463,1
0.24497017,0
0.31190833,1
0.31934142,1
0.1595817,1
0.28023052,0
0.27421832,0
0.29523194,0
0.3113977,1
0.2341615,0
0.24079129,1
0.2522611,1
0.3119141,1
0.25912836,0
0.19491768,1
0.3697881,0
0.21101025,0
0.15034582,1
0.2544939,0
0.26292604,1
0.2017523,1
0.30867445,0
0.31508607,1
0.35347775,1
0.25073725,0
0.23349905,1
0.26842356,0
0.3160258,0
0.30799186,1
0.24975148,1
0.28812447,1
0.24014935,1
0.2912524,0
0.18640752,1
0.3263451,0
0.256822,0
0.22838446,0
0.25104082,1
0.29849285,0
0.27420378,1
0.27253738,1
0.3359235,0
0.21127427,1
0.258639,1
0.16230391,1
0.23628612,1
0.29733485,0
0.26511234,0
0.26959252,1
0.30338216,0
0.29889977,0
0.28853312,0
0.328556,0
0.33945447,0
0.19489914,0
0.29354864,0
0.29286772,1
0.2946236,1
0.2666008,1
0.29998678,0
0.3361746,1
0.34877566,1
0.32722324,1
0.29793167,0
0.32059026,0
0.20576835,1
0.20103243,1
0.17521915,1
0.26331985,0
0.09887783,1
0.20488924,1
0.30994073,1
0.21534947,1
0.21446846,1
0.32628855,1
0.23352945,1
0.27261043,1
0.27909726,0
0.31805804,1
0.3109663,1
0.30094683,1
0.22693177,1
0.3716871,1
0.29347074,1
0.26573393,0
0.30614486,1
0.23005846,1
0.2737322,0
0.13607533,1
0.2606959,0
0.2834526,1
0.29265618,0
0.26784515,0
0.29304025,1
0.32372385,0
0.3405962,0
0.2197842,1
0.2627651,0
0.30791444,1
0.29694423,0
0.28934446,0
0.26957744,0
0.22853494,1
0.159888,1
0.3068996,0
0.19915718,1
0.21888345,1
0.2669314,0
0.25194773,0
0.29874048,1
0.30384248,1
0.24889654,1
0.26521796,0
0.28511864,0
0.3550165,0
0.29684955,1
0.31134763,1
0.25135124,1
0.31623963,1
0.11712451,1
0.27150095,1
0.22079797,1
0.33618975,1
0.24320316,0
0.2927069,1
0.18026917,1
0.3427781,0
0.20640247,0
0.32168064,0
0.29043937,1
0.28456795,1
0.22754227,0
0.2806749,1
0.29423034,0
0.377608,0
0.24688593,1
0.18870349,1
0.23488377,1
0.30057687,0
0.30526522,0
0.26313883,0
0.23952764,1
0.30453503,0
0.34024483,0
0.33065975,0
0.34068608,1
0.34089762,0
0.21175471,0
0.28445974,0
0.19718148,1
0.23797306,1
0.19904867,1
0.26094317,1
0.29663926,0
0.23852326,1
0.27117765,1
0.2811576,0
0.31358564,1
0.24554098,1
0.27776277,1
0.37886184,0
0.28958338,0
0.31572244,0
0.27986762,1
0.2313939,1
0.26370174,1
0.2878251,1
0.24859928,1
0.3365121,0
0.22536105,1
0.28289843,1
0.23604044,1
0.28539845,0
0.20968404,1
0.30147573,0
0.25601858,1
0.31493998,1
0.22914511,0
0.29945835,0
0.23625539,0
0.20383036,1
0.28153932,0
0.17919254,1
0.2465257,1
0.23578116,1
0.35681963,0
0.2034795,0
0.1999819,1
0.22982495,1
0.21604282,1
0.2707765,1
0.3014769,0
0.26682764,1
0.30429327,0
0.3279106,1
0.3087726,0
0.3650748,0
0.18752554,1
0.284114,1
0.28076392,1
0.24746038,1
0.28188348,0
0.15728047,1
0.30527896,1
0.26593423,0
0.29983664,1
0.32520494,0
0.31136966,0
0.27932107,0
0.20489019,0
0.346641,1
0.33056083,1
0.23944938,0
0.2798471,0
0.23048201,1
0.29322016,1
0.25314754,0
0.22539057,0
0.3233358,1
0.3136514,1
0.3197472,1
0.22997087,1
0.1981075,1
0.24669933,1
0.25668582,1
0.23449098,1
0.28485328,1
0.1997907,0
0.35533434,0
0.3217507,1
0.330847,0
0.27106628,0
0.17453384,1
0.32804558,0
0.25104728,1
0.22670022,1
0.25875014,1
0.2581789,1
0.23318094,1
0.21005838,1
0.25709826,0
0.2582875,0
0.33871505,0
0.24691726,1
0.31122977,1
0.2696186,0
0.21560992,1
0.320446,0
0.15597877,1
0.33410007,1
0.17890294,1
0.26732323,0
0.25136444,1
0.3074797,0
0.090842634,1
0.23679297,1
0.31081036,0
0.28530097,0
0.25555712,1
0.2421254,0
0.300071,1
0.34297758,0
0.24043356,1
0.3324188,1
0.26028186,0
0.22208273,1
0.25143653,1
0.32150298,0
0.2122335,1
0.30463305,0
0.33157623,0
0.25410992,1
0.22529814,0
0.22141191,1
0.29705968,0
0.28926238,1
0.24239478,1
0.24639449,1
0.21133792,1
0.29704213,0
0.28799507,0
0.21012346,1
0.26986983,0
0.2863716,0
0.17161825,0
0.3291641,0
0.19096611,1
0.2988633,1
0.27679902,1
0.32876134,0
0.28536797,1
0.20184183,1
0.37110913,0
0.24708387,0
0.3148107,1
0.32941395,0
0.26967946,0
0.28503695,0
0.19850439,0
0.28197616,1
0.22541408,0
0.14235774,1
0.2893911,1
0.31982458,0
0.3675995,1
0.2874576,0
0.19995582,1
0.36017418,1
0.36350495,1
0.2802888,1
0.29215258,0
0.3035529,0
0.3073077,0
0.3552449,0
0.3092019,0
0.22952348,1
0.2680561,1
0.2781484,0
0.22443129,1
0.29764563,1
0.31078902,0
0.19838312,1
0.23275712,1
0.304504,0
0.21740094,1
0.3226952,1
0.285746,1
0.27769387,0
0.34179214,0
0.22863466,1
0.27325398,1
0.29655075,1
0.31413114,0
0.24639729,0
0.3038716,0
0.20466305,1
0.29882646,0
0.29551736,0
0.23502406,0
0.20075622,1
0.2549557,1
0.3052907,0
0.33077532,0
0.34741235,0
0.2785725,0
0.32247585,0
0.2736333,1
0.30552733,0
0.3145107,0
0.25914904,1
0.27161512,0
0.26689342,1
0.3631242,0
0.30242136,1
0.3306266,1
0.30022162,1
0.34056342,1
0.29635322,0
0.3064018,0
0.2908612,0
0.2998419,1
0.26488855,1
0.3634842,1
0.31712586,0
0.24741325,1
0.2764473,0
0.26180217,0
0.25761616,0
0.27372804,1
0.29860175,0
0.3559789,1
0.3275107,0
0.15273403,1
0.26930732,0
0.28415504,0
0.38680357,0
0.19844057,0
0.30616772,1
0.27819866,1
0.28599834,1
0.24987201,1
0.28180385,0
0.29853398,0
0.3178088,1
0.27138636,1
0.33858156,0
0.3285732,0
0.23352632,1
0.37412116,0
0.23217914,1
0.28984866,0
0.31744924,1
0.30892184,0
0.17383519,1
0.30676493,0
0.20404658,1
0.28084505,0
0.19802824,1
0.23861223,1
0.25502676,1
0.2511633,0
0.35264665,0
0.260909,0
0.30936325,0
0.27623308,0
0.31803018,0
0.22097705,1
0.3065697,0
0.15992193,1
0.20055367,0
0.31322038,0
0.2352694,1
0.1723038,1
0.36064535,1
0.2263974,0
0.30284992,1
0.18838942,1
0.279573,0
0.26905003,0
0.2744543,1
0.1981925,1
0.3124308,1
0.20092815,1
0.33394617,0
0.28354028,0
0.26983523,1
0.31953728,0
0.19484952,1
0.26566172,0
0.3209062,0
0.32346833,0
0.30573946,0
0.29853562,1
0.2732544,0
0.24293667,1
0.3367188,0
0.31573948,1
0.3180978,1
0.19644633,1
0.30348653,0
0.25766385,0
0.2563391,1
0.3140921,1
0.32801107,0
0.30234054,0
0.2608409,0
0.35227516,0
0.30198267,1
0.28224006,0
0.26300323,1
0.30385256,1
0.2780343,0
0.24324451,1
0.33379728,1
0.3333537,0
0.31432486,0
0.31466705,0
0.1854569,1
0.34798583,0
0.15517688,1
0.30891132,1
0.30056083,0
0.27930087,1
0.28450623,0
0.2594188,0
0.2900487,0
0.32577533,0
0.26278007,0
0.3060049,0
0.27095428,1
0.3302095,0
0.21650957,1
0.24164048,0
0.23588595,1
0.33369815,0
0.21833117,0
0.20333648,0
0.24207866,1
0.3094427,0
0.33460963,0
0.2121785,1
0.29633063,1
0.2799435,0
0.1881471,1
0.28695136,0
0.22093682,1
0.36293113,1
0.22577834,0
0.33853802,0
0.35745543,1
0.37174243,0
0.22943152,1
0.29134738,0
0.3174417,0
0.24400055,0
0.33433217,0
0.274501,0
0.23978029,1
0.3051362,0
0.3196786,0
0.31131676,1
0.3016888,1
0.29589826,1
0.32423788,0
0.29938486,1
0.3539971,0
0.33957314,1
0.25132167,0
0.25326216,0
0.36062855,1
0.23272055,1
0.24991713,1
0.26437613,0
0.3336063,1
0.27291536,0
0.34860533,0
0.34031868,1
0.3193245,1
0.30703145,0
0.32709765,0
0.19624007,1
0.24699149,0
0.31761003,1
0.30909032,0
0.15842737,1
0.30101877,1
0.32062006,0
0.22018787,1
0.34848422,1
0.27688092,0
0.34797007,0
0.33249962,1
0.2404274,0
0.36886016,0
0.2631073,0
0.31835502,1
0.21312438,1
0.27239418,0
0.2128084,1
0.26205173,0
0.32944533,1
0.3164324,0
0.23858346,1
0.28880554,0
0.2139775,0
0.1866548,1
0.20078129,1
0.22515693,1
0.24350053,1
0.28363097,0
0.24195975,0
0.30919436,0
0.2714872,0
0.20542467,1
0.24733119,1
0.28324178,0
0.18549877,1
0.20327213,1
0.2387622,1
0.22919998,0
0.34216833,0
0.22087842,1
0.29275012,1
0.29931664,1
0.28324187,1
0.25033835,1
0.26554233,1
0.27736846,1
0.29960132,0
0.33636546,0
0.31854683,0
0.23755679,1
0.24241823,0
0.2834472,0
0.24004616,0
0.29206848,0
0.24224943,1
0.21402495,1
0.3285393,1
0.18547046,1
0.32457924,0
0.30001622,1
0.1719239,1
0.2827625,0
0.25780416,1
0.29604915,0
0.32834277,0
0.24694628,0
0.34074348,0
0.35568735,0
0.37284258,0
0.33035657,0
0.2221111,1
0.30506048,1
0.275771,0
0.24387015,1
0.34117323,1
0.2060882,1
0.25445226,0
0.21883585,1
0.3218969,1
0.19162977,1
0.29580718,0
0.33453843,0
0.2806568,0
0.30004823,0
0.22983396,1
0.28364122,0
0.22924238,1
0.3165242,0
0.2933624,0
0.20177732,0
0.3589303,1
0.1703258,1
0.22210974,1
0.26363778,1
0.26340973,0
0.3371999,0
0.2814219,1
0.24023901,1
0.24133421,1
0.25783536,1
0.37305874,0
0.32146782,0
0.15045437,1
0.29226956,1
0.27921718,0
0.32045916,0
0.3284231,1
0.1795671,1
0.3047182,1
0.3162033,1
0.31852326,0
0.24053897,0
0.30779603,0
0.25452548,1
0.18727568,0
0.30430135,0
0.37127447,0
0.26389286,0
0.27794284,1
0.31821844,0
0.21350095,0
0.33919477,0
0.26631624,0
0.22437182,1
0.28153408,0
0.29289836,0
0.28389955,1
0.2907772,0
0.30635065,0
0.3399549,0
0.35605288,1
0.31462067,1
0.2903091,0
0.3206893,0
0.19823894,0
0.25802505,1
0.23957613,1
0.21637805,0
0.2707937,0
0.26412222,1
0.27763873,0
0.27033696,1
0.2920733,0
0.32059914,1
0.1945981,1
0.21943152,0
0.21611425,1
0.2490142,1
0.33192664,1
0.28440207,1
0.19743398,1
0.23456554,1
0.34541908,0
0.23015803,1
0.28951967,1
0.2781918,0
0.30311865,0
0.2953467,0
0.30498734,1
0.35024896,1
0.33364493,0
0.25320253,1
0.3189235,1
0.29797772,1
0.2662617,1
0.33910185,1
0.19503032,1
0.2408203,0
0.31237364,0
0.17995755,1
0.20811127,1
0.2813211,0
0.3778866,0
0.23447776,0
0.29615882,1
0.2616316,0
0.3552257,0
0.28219444,1
0.32872188,0
0.2002543,1
0.25415492,0
0.33697468,1
0.17472747,1
0.34759706,0
0.33721793,0
0.30110976,1
0.20705679,1
0.28849316,0
0.19511783,1
0.19222544,0
0.29777378,0
0.29853678,0
0.26773137,1
0.30093613,1
0.25885075,0
0.2720176,0
0.25111222,1
0.2154738,0
0.24092424,1
0.28618154,1
0.31752396,0
0.26249027,0
0.2825668,1
0.25294197,0
0.3062597,0
0.35168326,0
0.21252239,1
0.25709805,1
0.29647514,1
0.18338756,0
0.18796706,1
0.28707922,0
0.2992168,0
0.28213358,0
0.22300714,1
0.294183,0
0.34924802,0
0.3078095,0
0.3234071,0
0.25273255,1
0.19666344,1
0.35848463,0
0.30653605,0
0.42289168,0
0.28592464,0
0.32680002,0
0.17678311,1
0.2759679,0
0.26481718,1
0.26606762,1
0.25483984,0
0.28753972,0
0.24211875,1
0.30063087,1
0.3153947,1
0.30975294,0
0.34084857,0
0.18059872,1
0.29981732,0
0.24853286,1
0.27873564,1
0.29103124,1
0.38653803,0
0.3083855,0
0.28909805,0
0.3340371,0
0.26241583,0
0.2657932,1
0.21801716,1
0.12346132,1
0.3356482,0
0.2470434,1
0.20091271,1
0.27470857,1
0.22057046,1
0.30794278,0
0.2559375,0
0.32605988,0
0.33891597,1
0.2500883,1
0.36096758,0
0.31689477,1
0.2934835,0
0.290068,0
0.4137716,0
0.2550619,0
0.31906664,0
0.29512143,0
0.26845413,1
0.21858552,0
0.37494603,1
0.23879413,1
0.251224,1
0.21572345,1
0.19729283,1
0.24242678,1
0.31039962,1
0.23202264,1
0.25337386,1
0.23987994,0
0.26629394,1
0.29074085,0
0.21274301,1
0.30664918,0
0.37771353,0
0.3535435,0
0.28090936,1
0.32455292,0
0.25357968,1
0.25545722,1
0.3658099,0
0.15716136,1
0.2775991,0
0.19650003,1
0.312441,1
0.3186779,1
0.28944463,0
0.3472288,0
0.22519511,1
0.2646535,0
0.33690086,0
0.2724348,1
0.2114687,0
0.26876372,0
0.21643864,1
0.28512636,0
0.29122588,0
0.30694598,0
0.2901336,0
0.30736214,0
0.2502284,0
0.13972104,1
0.32432067,0
0.25095224,1
0.31998247,0
0.2945422,0
0.28519484,0
0.35131687,0
0.22210085,0
0.33217186,0
0.29250807,0
0.24901019,1
0.1665813,1
0.32359368,0
0.24252397,0
0.1494354,1
0.19970882,1
0.30131012,0
0.23084915,1
0.2410305,1
0.31707168,1
0.25877288,0
0.21374774,1
0.29544333,1
0.29174593,0
0.32718882,0
0.29036313,0
0.29158503,0
0.23014827,1
0.26433417,0
0.20345637,1
0.3417558,0
0.24661908,0
0.34698004,0
0.24580675,1
0.21361406,1
0.26484197,1
0.33418447,0
0.3594339,1
0.254164,0
0.3084921,1
0.23681109,1
0.23266578,1
0.28883973,1
0.2855255,0
0.30403927,0
0.3024845,0
0.30960578,0
0.30596277,0
0.2582412,0
0.3194391,1
0.23207353,0
0.34624928,0
0.30502662,1
0.26066184,1
0.20093295,1
0.32785958,1
0.22910911,1
0.27816215,0
0.27867997,0
0.19536857,0
0.24661994,1
0.2596861,0
0.31684434,1
0.35278207,0
0.34050602,0
0.30819803,0
0.21863629,1
0.21558884,1
0.27491453,1
0.29611906,1
0.30006602,0
0.3521716,0
0.23662102,0
0.3203441,0
0.27181333,1
0.34248275,0
0.2900614,0
0.20984685,1
0.2183893,1
0.35914862,1
0.29796162,0
0.28570452,0
0.20311955,1
0.30592564,1
0.276344,1
0.21334167,1
0.16506644,1
0.22578135,0
0.32048985,0
0.18001482,0
0.22660202,1
0.29272425,1
0.31897268,0
0.22477235,1
0.35719705,0
0.25857362,1
0.27355465,0
0.26619714,0
0.2936796,0
0.27240172,0
0.24653937,1
0.33045247,1
0.35215503,0
0.31808016,1
0.23809229,1
0.23049642,1
0.30341512,1
0.3671354,0
0.33658868,0
0.2863973,0
0.26506293,1
0.33220437,0
0.23562823,0
0.30958664,0
0.303669,0
0.095887326,1
0.28373963,0
0.30022568,0
0.2856161,0
0.16096647,1
0.34518975,1
0.2582529,1
0.21030962,1
0.24732995,0
0.25585347,0
0.20269215,1
0.2838413,1
0.21442892,0
0.18470383,1
0.30244935,1
0.33887738,0
0.28482375,0
0.19342911,1
0.26297292,0
0.31707835,0
0.26926845,0
0.15149781,0
0.30257002,0
0.26763007,1
0.3214554,0
0.26785636,0
0.3747755,0
0.28102615,0
0.20295395,1
0.37039846,0
0.25734395,0
0.24381752,0
0.33337367,0
0.22817448,1
0.280103,1
0.24647236,1
0.28634924,0
0.3122914,1
0.20280936,1
0.30893376,0
0.10900623,1
0.31872803,0
0.1734245,0
0.17175761,1
0.29675382,0
0.19094495,0
0.3330724,0
0.28248724,1
0.34712163,1
0.20264545,1
0.31750202,0
0.3212815,0
0.3127345,1
0.18959497,1
0.23332678,0
0.26217866,0
0.30435073,0
0.29317838,1
0.19283536,0
0.24059278,0
0.3455255,0
0.20158158,1
0.30030778,0
0.3197783,1
0.218311,0
0.28369406,0
0.18908256,1
0.32996666,0
0.16113552,1
0.114034556,1
0.32920298,0
0.28958073,0
0.3197345,0
0.20374215,1
0.29305914,1
0.20405163,1
0.27696273,0
0.20516235,1
0.2496062,1
0.35840726,1
0.26035318,0
0.2864809,0
0.26253864,0
0.21786736,1
0.28924626,1
0.34928823,0
0.2896481,1
0.25729612,1
0.32221472,1
0.27454844,0
0.22912171,1
0.27894992,0
0.24839276,0
0.3028748,0
0.17634621,1
0.22018576,0
0.27209175,0
0.37747806,0
0.21741413,1
0.23974602,0
0.33955854,0
0.26769102,0
0.3239163,0
0.34500277,0
0.3612132,0
0.32105917,0
0.3307137,0
0.33292377,0
0.2852653,1
0.30830112,1
0.27910227,0
0.293814,0
0.3614362,0
0.21453062,1
0.23962419,0
0.31467932,0
0.30211464,0
0.29023167,0
0.24677455,1
0.26500466,0
0.18941042,1
0.23958787,1
0.31371352,0
0.30110246,0
0.29995435,1
0.25625753,1
0.34643552,1
0.24376786,0
0.29283088,1
0.26066887,0
0.31985164,0
0.31738275,0
0.16835412,1
0.21597342,1
0.26391792,0
0.20844668,1
0.3269902,0
0.3060577,0
0.2672109,1
0.25373068,1
0.20039155,1
0.34699982,0
0.34732705,0
0.34113497,0
0.26338744,0
0.3174404,1
0.28862107,0
0.33136845,0
0.19233295,0
0.20190573,1
0.22797546,0
0.27303204,0
0.25486445,0
0.21463743,1
0.33724898,1
0.3100733,1
0.19819537,1
0.30779538,0
0.3431204,0
0.29367185,0
0.16527086,1
0.23650339,1
0.31624672,0
0.31231496,0
0.28806612,0
0.3284053,1
0.27072924,1
0.29917973,1
0.120145075,1
0.14971425,1
0.23956785,1
0.29845488,0
0.2221705,1
0.3555014,0
0.1716164,1
0.25356635,0
0.25091934,1
0.32403082,1
0.2823548,0
0.2514964,0
0.24650875,0
0.33921736,1
0.2752439,0
0.29830068,0
0.2618792,1
0.2918704,0
0.24639753,1
0.18078482,1
0.29849207,1
0.20603287,1
0.27168292,0
0.2646768,1
0.18085222,1
0.23093736,0
0.16995232,0
0.16405486,1
0.30036047,1
0.23926425,0
0.28652334,0
0.3101871,0
0.28620255,1
0.27458835,0
0.26086393,0
0.18632916,1
0.2528449,0
0.22538354,1
0.30975544,1
0.21192616,1
0.23404017,0
0.26315996,1
0.25048724,1
0.34025058,0
0.30032355,0
0.3384651,1
0.27721405,1
0.34603566,0
0.30689457,1
0.29419017,0
0.27608025,0
0.29793298,1
0.26976305,1
0.24784634,1
0.2407533,1
0.2571303,0
0.24428882,0
0.348543,0
0.24950495,0
0.29700384,1
0.2968918,0
0.33354428,0
0.3210172,1
0.29066968,1
0.31732774,0
0.2755193,1
0.30081695,0
0.2879629,0
0.2098675,1
0.30325574,0
0.34231383,0
0.35099286,0
0.21638827,1
0.26601496,0
0.34329572,0
0.25709403,1
0.31935853,0
0.27083173,0
0.2667677,1
0.3016795,0
0.22843629,1
0.24264677,1
0.35978854,0
0.24818185,1
0.21510172,1
0.29837495,1
0.25543454,1
0.29408598,0
0.2648826,0
0.37025386,1
0.2971133,0
0.26032826,1
0.26398492,0
0.27184635,0
0.25499564,0
0.29863226,0
0.29786974,0
0.24970737,1
0.20888267,1
0.13466564,1
0.29404956,0
0.18738559,1
0.27261174,1
0.18689632,0
0.35574055,0
0.27810943,1
0.1991423,1
0.27796948,0
0.3199441,0
0.2663885,0
0.19775152,1
0.31572717,0
0.29384965,0
0.18091744,1
0.30854583,1
0.30745167,0
0.23527822,1
0.31244582,0
0.3417939,1
0.3271256,0
0.23511371,0
0.25774607,0
0.28002954,1
0.23277983,0
0.3214216,0
0.27293205,0
0.22557795,1
0.23351327,0
0.2770452,0
0.2924759,0
0.24638051,0
0.24528946,1
0.29889622,0
0.21906681,1
0.20588581,1
0.29193667,0
0.2529398,1
0.3284912,0
0.28198516,0
0.29836553,0
0.274352,1
0.35335463,1
0.26412097,0
0.31280708,0
0.25585833,0
0.26234204,1
0.2571287,1
0.2307877,1
0.27283326,0
0.33982915,1
0.34410006,1
0.21710196,1
0.37061596,0
0.19356969,1
0.2533157,0
0.285809,0
0.37934685,0
0.3446023,0
0.2884518,0
0.35004872,0
0.29787332,0
0.27391207,1
0.30498773,0
0.25765416,1
0.33307803,1
0.2546897,1
0.29921287,1
0.32389396,0
0.28202677,0
0.28763932,0
0.17783032,1
0.27301216,1
0.27270788,1
0.3231095,0
0.31048143,0
0.3009332,0
0.29507738,0
0.18896167,1
0.29528964,0
0.30023307,0
0.30710688,0
0.22200212,1
0.33998936,0
0.27713495,1
0.27885026,1
0.23185629,1
0.26106116,0
0.23160863,1
0.26860452,0
0.32589552,0
0.27086347,1
0.24588439,0
0.25883976,0
0.29510176,0
0.2368614,0
0.22065312,1
0.31402236,0
0.30151373,0
0.27234557,0
0.2886748,1
0.2423089,0
0.25116187,1
0.30241883,0
0.3685065,0
0.28419816,0
0.2317727,0
0.23689142,1
0.29526752,0
0.24967751,1
0.3197351,0
0.324964,0
0.29430375,1
0.27244136,0
0.26836306,1
0.30365843,1
0.30303,0
0.31251058,0
0.28798175,1
0.20090279,1
0.2797712,1
0.19869898,1
0.3189969,0
0.21848878,1
0.2914906,0
0.25885034,1
0.267755,1
0.20185643,1
0.25932324,0
0.35744667,0
0.2795032,0
0.27611816,1
0.2917744,0
0.3289335,1
0.29170358,1
0.21580565,1
0.1652914,1
0.28190163,0
0.2784583,0
0.24236563,1
0.23325092,1
0.29816622,1
0.3365687,0
0.25945753,1
0.18512045,1
0.2899406,0
0.1520392,1
0.39186114,0
0.23869544,0
0.25343192,1
0.2931906,0
0.2419137,1
0.26603878,0
0.21019779,1
0.17176574,1
0.31678832,0
0.3289453,0
0.3626848,1
0.22892195,0
0.33075064,0
0.26545542,0
0.24505796,0
0.123712614,1
0.26244313,1
0.29552826,0
0.28468,1
0.33293614,1
0.24906722,0
0.28328866,1
0.2630648,0
0.29671967,1
0.36733273,0
0.31586346,1
0.269095,1
0.2073234,0
0.24587765,1
0.31004107,0
0.2681297,0
0.27428177,0
0.30780643,0
0.3070966,0
0.34261727,0
0.20897847,1
0.3252673,0
0.2858002,0
0.2817324,0
0.26879156,0
0.3444844,0
0.26181194,1
0.33974457,1
0.2712929,1
0.27527237,1
0.30314377,0
0.22829977,0
0.2894653,0
0.26956165,0
0.32287508,0
0.31055477,0
0.27536798,0
0.30998653,0
0.36087736,0
0.23186392,1
0.26465386,0
0.1873445,1
0.20584445,1
0.3179993,0
0.18259133,1
0.32037005,0
0.33784503,0
0.1681213,1
0.30920634,0
0.24608806,1
0.2925068,0
0.29384294,0
0.26881838,0
0.30390137,0
0.24219035,1
0.2273781,1
0.33269927,0
0.37796032,0
0.20700163,1
0.17298743,1
0.3136806,0
0.29603946,0
0.30136523,0
0.290632,0
0.36463064,0
0.3127918,1
0.15684272,1
0.31624782,0
0.31525895,0
0.20332873,1
0.17281139,1
0.3313462,0
0.36310226,1
0.30838606,1
0.28366792,0
0.27090278,0
0.19049448,0
0.3102209,0
0.25845718,1
0.25388038,0
0.25560063,0
0.26599497,1
0.1791294,1
0.33488154,0
0.22183338,1
0.1946189,0
0.24828154,1
0.27680868,1
0.2889837,0
0.2482393,0
0.22017221,1
0.29773137,1
0.31649888,1
0.16325855,1
0.31570444,0
0.20493194,1
0.3229416,0
0.29096872,1
0.31325254,0
0.3238653,0
0.26214492,1
0.273757,0
0.27677587,1
0.31450427,0
0.30457255,1
0.32317296,0
0.31741136,0
0.29460245,0
0.20495012,1
0.29394126,1
0.35298556,0
0.30984372,0
0.2923746,0
0.19398937,0
0.24040887,1
0.3043705,0
0.29754382,1
0.25774604,0
0.30352426,0
0.20169172,1
0.29716724,0
0.3553172,0
0.24014544,1
0.22550707,1
0.25574908,1
0.37442666,1
0.21242361,0
0.3023479,0
0.33384722,0
0.2992488,0
0.28558552,0
0.21154635,1
0.34634727,1
0.36518413,1
0.3893584,1
0.32101583,0
0.28096804,1
0.2843088,0
0.163302,1
0.26864657,0
0.23113224,0
0.2255573,1
0.29282284,1
0.31084847,0
0.26596648,1
0.32255325,0
0.28274608,1
0.3302909,1
0.28103513,1
0.28333804,0
0.18572153,1
0.22747836,1
0.26216856,1
0.24810895,1
0.26209098,1
0.2304974,1
0.34031928,0
0.17819265,1
0.23249394,1
0.21706,1
0.30090535,0
0.27455905,0
0.18201783,1
0.3093605,0
0.3039814,0
0.22919247,1
0.2883237,0
0.32190865,1
0.19252232,1
0.27032065,0
0.32394072,1
0.32265776,0
0.33583072,0
0.25014943,0
0.2839737,1
0.28448066,1
0.3336645,1
0.27753025,0
0.31064904,0
0.3075938,0
0.24924052,1
0.37140465,1
0.32306617,1
0.31358236,1
0.25202385,0
0.3430354,1
0.24417233,0
0.33335698,0
0.28843597,0
0.36067384,0
0.32364023,0
0.39121532,1
0.34316453,1
0.33942872,0
0.28709993,1
0.3628797,0
0.2753535,0
0.31092578,0
0.3118453,1
0.2895121,0
0.19125216,0
0.27177483,0
0.2639008,0
0.3072767,0
0.23213086,1
0.20142835,0
0.31181562,1
0.26439187,0
0.1698299,1
0.18689375,1
0.40723407,0
0.31064498,1
0.2598657,1
0.28392884,1
0.24967733,0
0.30894282,0
0.2620765,1
0.2878633,0
0.28338486,0
0.3156156,0
0.19966403,1
0.25434524,1
0.28740886,0
0.22826111,0
0.20190114,1
0.32393706,0
0.3262388,0
0.2733758,1
0.30364925,0
0.27362537,1
0.19219235,0
0.37294465,0
0.17130113,1
0.33713257,0
0.29158354,0
0.3927241,1
0.25965494,1
0.30023715,0
0.2996843,0
0.3179103,0
0.3394383,1
0.2560837,1
0.18506196,1
0.18131678,1
0.26615006,0
0.2971322,1
0.26381534,0
0.28486437,0
0.20723891,1
0.21563177,1
0.36730638,0
0.24362803,0
0.20695913,1
0.28352684,0
0.30869707,0
0.25793156,0
0.23449239,0
0.19241962,1
0.27014738,0
0.24834757,0
0.3030675,0
0.36786455,0
0.22029471,1
0.2799724,0
0.23719072,1
0.24132279,1
